Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
228,39.993843,-82.985054,0.0,0.0
229,41.36974,-81.821457,0.0,0.0
230,41.420506,-81.816078,0.0,0.0
231,39.869961,-84.137642,0.0,0.0
232,39.695045,-84.10419499999998,0.0,0.0
233,39.754223,-84.224075,0.0,0.0
234,39.759544,-84.191811,0.0,0.0
235,39.755566,-84.180534,0.0,0.0
236,39.960938,-84.189583,0.0,0.0
237,39.609039,-84.155869,0.0,0.0
238,39.953472,-82.960274,0.0,0.0
239,40.106297,-83.036079,0.0,0.0
240,39.812687,-84.22734799999998,0.0,0.0
241,39.724258,-84.213142,0.0,0.0
242,39.929554,-82.995773,0.0,0.0
243,39.915928,-82.98246800000003,0.0,0.0
244,39.009884,-84.173073,0.0,0.0
245,39.737701,-84.134987,0.0,0.0
246,39.974285,-82.961174,0.0,0.0
247,40.152611,-82.686996,0.0,0.0
248,39.786629,-84.18869000000002,0.0,0.0
249,40.016937,-83.156601,0.0,0.0
250,40.003746,-83.15389300000002,0.0,0.0
251,39.736061,-84.093002,0.0,0.0
252,41.375961,-83.647453,0.0,0.0
253,39.953648,-82.960373,0.0,0.0
254,39.767757,-84.231712,0.0,0.0
255,39.800312,-84.218811,0.0,0.0
256,39.754055,-84.17588,0.0,0.0
257,39.712257,-84.201782,0.0,0.0
258,39.759201,-84.149101,0.0,0.0
259,39.759472,-84.243698,0.0,0.0
260,39.797668,-84.217506,0.0,0.0
261,39.763664,-84.193298,0.0,0.0
262,39.758121,-84.191414,0.0,0.0
263,40.266499,-82.927544,0.0,0.0
264,40.099384,-83.155396,0.0,0.0
265,39.981926,-83.046265,0.0,0.0
266,39.786633,-84.170837,0.0,0.0
267,39.765259,-84.13780200000002,0.0,0.0
268,40.10564,-82.949692,0.0,0.0
269,39.762531,-84.1427,0.0,0.0
270,41.428753,-83.61036700000002,0.0,0.0
271,39.985336,-82.78984100000002,0.0,0.0
272,39.955517,-82.87687700000002,0.0,0.0
273,39.763615,-84.142586,0.0,0.0
274,40.136345,-83.00573,0.0,0.0
275,39.76516,-84.157234,0.0,0.0
276,39.772438,-84.14218100000002,0.0,0.0
277,39.981968,-83.008698,0.0,0.0
278,39.232101,-84.16014100000002,0.0,0.0
279,40.061661,-82.99807,0.0,0.0
280,40.082397,-82.906921,0.0,0.0
281,39.317173,-84.220894,0.0,0.0
282,39.690781,-84.205147,0.0,0.0
283,39.803726,-84.18514300000002,0.0,0.0
284,39.838779,-84.25831600000002,0.0,0.0
